Entity,Code,Day,total_vaccinations
United Arab Emirates,ARE,2021-02-27,6015089
United Arab Emirates,ARE,2021-02-28,6020461
United Arab Emirates,ARE,2021-03-01,6028417
United Arab Emirates,ARE,2021-03-02,6094956
United Arab Emirates,ARE,2021-03-03,6168330
United Arab Emirates,ARE,2021-03-04,6204004
United Arab Emirates,ARE,2021-03-05,6235316
United Arab Emirates,ARE,2021-03-06,6265860
United Arab Emirates,ARE,2021-03-07,6273009
United Arab Emirates,ARE,2021-03-08,6287751
United Arab Emirates,ARE,2021-03-09,6325211
United Arab Emirates,ARE,2021-03-10,6367861
United Arab Emirates,ARE,2021-03-11,6407350
United Arab Emirates,ARE,2021-03-12,6462887
United Arab Emirates,ARE,2021-03-13,6516723
United Arab Emirates,ARE,2021-03-14,6540912
United Arab Emirates,ARE,2021-03-15,6578881
United Arab Emirates,ARE,2021-03-16,6668627
United Arab Emirates,ARE,2021-03-17,6830369
United Arab Emirates,ARE,2021-03-18,6980466
United Arab Emirates,ARE,2021-03-19,7124146
United Arab Emirates,ARE,2021-03-20,7181056
United Arab Emirates,ARE,2021-03-21,7298768
United Arab Emirates,ARE,2021-03-22,7374725
United Arab Emirates,ARE,2021-03-23,7477881
United Arab Emirates,ARE,2021-03-24,7603328
United Arab Emirates,ARE,2021-03-25,7730375
United Arab Emirates,ARE,2021-03-26,7799517
United Arab Emirates,ARE,2021-03-27,7959682
United Arab Emirates,ARE,2021-03-28,8081751
United Arab Emirates,ARE,2021-03-29,8133841
United Arab Emirates,ARE,2021-03-30,8220783
United Arab Emirates,ARE,2021-03-31,8308469
United Arab Emirates,ARE,2021-04-01,8391302
United Arab Emirates,ARE,2021-04-02,8491382
United Arab Emirates,ARE,2021-04-03,8559291
United Arab Emirates,ARE,2021-04-04,8578979
United Arab Emirates,ARE,2021-04-05,8596722
United Arab Emirates,ARE,2021-04-06,8659503
United Arab Emirates,ARE,2021-04-07,8707073
United Arab Emirates,ARE,2021-04-08,8889571
United Arab Emirates,ARE,2021-04-09,8923543
United Arab Emirates,ARE,2021-04-10,8975014
United Kingdom,GBR,2020-12-13,86465
United Kingdom,GBR,2020-12-20,675286
United Kingdom,GBR,2020-12-27,1005073
United Kingdom,GBR,2021-01-03,1402432
United Kingdom,GBR,2021-01-10,2677971
United Kingdom,GBR,2021-01-11,2843815
United Kingdom,GBR,2021-01-12,3067541
United Kingdom,GBR,2021-01-13,3356229
United Kingdom,GBR,2021-01-14,3678180
United Kingdom,GBR,2021-01-15,4023705
United Kingdom,GBR,2021-01-16,4322456
United Kingdom,GBR,2021-01-17,4514802
United Kingdom,GBR,2021-01-18,4723443
United Kingdom,GBR,2021-01-19,5070365
United Kingdom,GBR,2021-01-20,5437284
United Kingdom,GBR,2021-01-21,5849899
United Kingdom,GBR,2021-01-22,6329968
United Kingdom,GBR,2021-01-23,6822981
United Kingdom,GBR,2021-01-24,7044048
United Kingdom,GBR,2021-01-25,7325773
United Kingdom,GBR,2021-01-26,7638543
United Kingdom,GBR,2021-01-27,7953250
United Kingdom,GBR,2021-01-28,8369438
United Kingdom,GBR,2021-01-29,8859372
United Kingdom,GBR,2021-01-30,9468382
United Kingdom,GBR,2021-01-31,9790576
United Kingdom,GBR,2021-02-01,10143511
United Kingdom,GBR,2021-02-02,10520433
United Kingdom,GBR,2021-02-03,10992444
United Kingdom,GBR,2021-02-04,11477040
United Kingdom,GBR,2021-02-05,11975267
United Kingdom,GBR,2021-02-06,12526737
United Kingdom,GBR,2021-02-07,12806587
United Kingdom,GBR,2021-02-08,13162878
United Kingdom,GBR,2021-02-09,13577851
United Kingdom,GBR,2021-02-10,14033555
United Kingdom,GBR,2021-02-11,14542318
United Kingdom,GBR,2021-02-12,15091696
United Kingdom,GBR,2021-02-13,15599904
United Kingdom,GBR,2021-02-14,15839781
United Kingdom,GBR,2021-02-15,16122272
United Kingdom,GBR,2021-02-16,16499549
United Kingdom,GBR,2021-02-17,16996806
United Kingdom,GBR,2021-02-18,17465127
United Kingdom,GBR,2021-02-19,17852327
United Kingdom,GBR,2021-02-20,18197269
United Kingdom,GBR,2021-02-21,18348165
United Kingdom,GBR,2021-02-22,18558969
United Kingdom,GBR,2021-02-23,18911978
United Kingdom,GBR,2021-02-24,19392553
United Kingdom,GBR,2021-02-25,19913592
United Kingdom,GBR,2021-02-26,20450858
United Kingdom,GBR,2021-02-27,20885683
United Kingdom,GBR,2021-02-28,21091267
United Kingdom,GBR,2021-03-01,21322717
United Kingdom,GBR,2021-03-02,21599027
United Kingdom,GBR,2021-03-03,21946433
United Kingdom,GBR,2021-03-04,22392883
United Kingdom,GBR,2021-03-05,22887118
United Kingdom,GBR,2021-03-06,23335514
United Kingdom,GBR,2021-03-07,23519898
United Kingdom,GBR,2021-03-08,23773959
United Kingdom,GBR,2021-03-09,24064182
United Kingdom,GBR,2021-03-10,24405231
United Kingdom,GBR,2021-03-11,24759603
United Kingdom,GBR,2021-03-12,25216857
United Kingdom,GBR,2021-03-13,25781120
United Kingdom,GBR,2021-03-14,26063501
United Kingdom,GBR,2021-03-15,26503552
United Kingdom,GBR,2021-03-16,27032671
United Kingdom,GBR,2021-03-17,27614526
United Kingdom,GBR,2021-03-18,28274802
United Kingdom,GBR,2021-03-19,29015457
United Kingdom,GBR,2021-03-20,29859742
United Kingdom,GBR,2021-03-21,30279360
United Kingdom,GBR,2021-03-22,30691557
United Kingdom,GBR,2021-03-23,31186362
United Kingdom,GBR,2021-03-24,31766669
United Kingdom,GBR,2021-03-25,32325993
United Kingdom,GBR,2021-03-26,33020952
United Kingdom,GBR,2021-03-27,33684114
United Kingdom,GBR,2021-03-28,34125256
United Kingdom,GBR,2021-03-29,34530295
United Kingdom,GBR,2021-03-30,35033894
United Kingdom,GBR,2021-03-31,35660902
United Kingdom,GBR,2021-04-01,36277136
United Kingdom,GBR,2021-04-02,36631187
United Kingdom,GBR,2021-04-03,36917986
United Kingdom,GBR,2021-04-04,37013749
United Kingdom,GBR,2021-04-05,37119083
United Kingdom,GBR,2021-04-06,37391103
United Kingdom,GBR,2021-04-07,37899029
United Kingdom,GBR,2021-04-08,38444540
United Kingdom,GBR,2021-04-09,39001554
United States,USA,2020-12-20,556208
United States,USA,2020-12-21,614117
United States,USA,2020-12-23,1008025
United States,USA,2020-12-26,1944585
United States,USA,2020-12-28,2127143
United States,USA,2020-12-30,2794588
United States,USA,2021-01-02,4225756
United States,USA,2021-01-04,4563260
United States,USA,2021-01-05,4836469
United States,USA,2021-01-06,5306797
United States,USA,2021-01-07,5919418
United States,USA,2021-01-08,6688231
United States,USA,2021-01-11,8987322
United States,USA,2021-01-12,9327138
United States,USA,2021-01-13,10278462
United States,USA,2021-01-14,11148991
United States,USA,2021-01-15,12279180
United States,USA,2021-01-19,15707588
United States,USA,2021-01-20,16525281
United States,USA,2021-01-21,17546374
United States,USA,2021-01-22,19107959
United States,USA,2021-01-23,20537990
United States,USA,2021-01-24,21848655
United States,USA,2021-01-25,22734243
United States,USA,2021-01-26,23540994
United States,USA,2021-01-27,24652634
United States,USA,2021-01-28,26193682
United States,USA,2021-01-29,27884661
United States,USA,2021-01-30,29577902
United States,USA,2021-01-31,31123299
United States,USA,2021-02-01,32222402
United States,USA,2021-02-02,32780860
United States,USA,2021-02-03,33878254
United States,USA,2021-02-04,35203710
United States,USA,2021-02-05,36819212
United States,USA,2021-02-06,39037964
United States,USA,2021-02-07,41210937
United States,USA,2021-02-08,42417617
United States,USA,2021-02-09,43206190
United States,USA,2021-02-10,44769970
United States,USA,2021-02-11,46390270
United States,USA,2021-02-12,48410558
United States,USA,2021-02-13,50641884
United States,USA,2021-02-14,52884356
United States,USA,2021-02-16,55220364
United States,USA,2021-02-17,56281827
