Entity,Code,Day,total_vaccinations_per_hundred
Thailand,THA,2021-04-06,0.46
Thailand,THA,2021-04-07,0.56
Thailand,THA,2021-04-08,0.67
Thailand,THA,2021-04-09,0.77
Thailand,THA,2021-04-10,0.8
Togo,TGO,2021-03-09,0
Togo,TGO,2021-03-24,0.51
Trinidad and Tobago,TTO,2021-02-15,0
Trinidad and Tobago,TTO,2021-02-22,0.03
Trinidad and Tobago,TTO,2021-02-27,0.07
Trinidad and Tobago,TTO,2021-04-08,0.34
Tunisia,TUN,2021-03-12,0
Tunisia,TUN,2021-03-13,0.01
Tunisia,TUN,2021-03-14,0.02
Tunisia,TUN,2021-03-15,0.02
Tunisia,TUN,2021-03-19,0.06
Tunisia,TUN,2021-03-21,0.11
Tunisia,TUN,2021-03-22,0.15
Tunisia,TUN,2021-03-23,0.19
Tunisia,TUN,2021-03-25,0.27
Tunisia,TUN,2021-03-26,0.33
Tunisia,TUN,2021-03-27,0.37
Tunisia,TUN,2021-03-29,0.45
Tunisia,TUN,2021-04-02,0.6
Tunisia,TUN,2021-04-03,0.68
Tunisia,TUN,2021-04-04,0.75
Tunisia,TUN,2021-04-05,0.83
Tunisia,TUN,2021-04-06,0.89
Tunisia,TUN,2021-04-07,0.95
Tunisia,TUN,2021-04-08,1.06
Tunisia,TUN,2021-04-09,1.1
Turkey,TUR,2021-01-13,0
Turkey,TUR,2021-01-14,0.33
Turkey,TUR,2021-01-15,0.73
Turkey,TUR,2021-01-16,0.8
Turkey,TUR,2021-01-17,0.84
Turkey,TUR,2021-01-18,0.99
Turkey,TUR,2021-01-19,1.13
Turkey,TUR,2021-01-20,1.25
Turkey,TUR,2021-01-21,1.33
Turkey,TUR,2021-01-22,1.43
Turkey,TUR,2021-01-23,1.45
Turkey,TUR,2021-01-24,1.48
Turkey,TUR,2021-01-25,1.54
Turkey,TUR,2021-01-26,1.67
Turkey,TUR,2021-01-27,1.81
Turkey,TUR,2021-01-28,2.01
Turkey,TUR,2021-01-29,2.29
Turkey,TUR,2021-01-30,2.32
Turkey,TUR,2021-01-31,2.36
Turkey,TUR,2021-02-01,2.53
Turkey,TUR,2021-02-02,2.64
Turkey,TUR,2021-02-03,2.78
Turkey,TUR,2021-02-04,2.97
Turkey,TUR,2021-02-05,3.04
Turkey,TUR,2021-02-06,3.08
Turkey,TUR,2021-02-07,3.1
Turkey,TUR,2021-02-08,3.16
Turkey,TUR,2021-02-09,3.24
Turkey,TUR,2021-02-10,3.31
Turkey,TUR,2021-02-11,3.37
Turkey,TUR,2021-02-12,4.04
Turkey,TUR,2021-02-13,4.4
Turkey,TUR,2021-02-14,4.54
Turkey,TUR,2021-02-15,4.96
Turkey,TUR,2021-02-16,5.49
Turkey,TUR,2021-02-17,6.19
Turkey,TUR,2021-02-18,6.99
Turkey,TUR,2021-02-19,7.54
Turkey,TUR,2021-02-20,7.75
Turkey,TUR,2021-02-21,7.79
Turkey,TUR,2021-02-22,8.11
Turkey,TUR,2021-02-23,8.64
Turkey,TUR,2021-02-24,9.03
Turkey,TUR,2021-02-25,9.46
Turkey,TUR,2021-02-26,9.84
Turkey,TUR,2021-02-27,10.1
Turkey,TUR,2021-02-28,10.14
Turkey,TUR,2021-03-01,10.4
Turkey,TUR,2021-03-02,10.76
Turkey,TUR,2021-03-03,11.05
Turkey,TUR,2021-03-04,11.34
Turkey,TUR,2021-03-05,11.57
Turkey,TUR,2021-03-06,11.72
Turkey,TUR,2021-03-07,11.76
Turkey,TUR,2021-03-08,11.86
Turkey,TUR,2021-03-09,12.12
Turkey,TUR,2021-03-10,12.28
Turkey,TUR,2021-03-11,12.45
Turkey,TUR,2021-03-12,12.74
Turkey,TUR,2021-03-13,12.95
Turkey,TUR,2021-03-14,13.03
Turkey,TUR,2021-03-15,13.35
Turkey,TUR,2021-03-16,13.87
Turkey,TUR,2021-03-17,14.4
Turkey,TUR,2021-03-18,14.74
Turkey,TUR,2021-03-19,15.23
Turkey,TUR,2021-03-20,15.45
Turkey,TUR,2021-03-21,15.48
Turkey,TUR,2021-03-22,15.73
Turkey,TUR,2021-03-23,16.11
Turkey,TUR,2021-03-24,16.56
Turkey,TUR,2021-03-25,16.87
Turkey,TUR,2021-03-26,17.18
Turkey,TUR,2021-03-27,17.37
Turkey,TUR,2021-03-29,17.73
Turkey,TUR,2021-03-30,18.14
Turkey,TUR,2021-03-31,18.78
Turkey,TUR,2021-04-01,19.15
Turkey,TUR,2021-04-02,19.35
Turkey,TUR,2021-04-03,19.69
Turkey,TUR,2021-04-04,19.78
Turkey,TUR,2021-04-05,20.15
Turkey,TUR,2021-04-06,20.59
Turkey,TUR,2021-04-07,20.99
Turkey,TUR,2021-04-08,21.45
Turkey,TUR,2021-04-09,21.72
Turkey,TUR,2021-04-10,21.87
Turks and Caicos Islands,TCA,2021-01-10,0
Turks and Caicos Islands,TCA,2021-02-08,16.62
Turks and Caicos Islands,TCA,2021-03-14,29.14
Turks and Caicos Islands,TCA,2021-03-21,33.41
Uganda,UGA,2021-03-09,0
Uganda,UGA,2021-03-12,0
Uganda,UGA,2021-03-13,0
Uganda,UGA,2021-03-14,0
Uganda,UGA,2021-03-15,0.01
Uganda,UGA,2021-03-16,0.01
Uganda,UGA,2021-03-17,0.02
Uganda,UGA,2021-03-18,0.03
Uganda,UGA,2021-03-19,0.04
Uganda,UGA,2021-03-20,0.04
Uganda,UGA,2021-03-21,0.05
Uganda,UGA,2021-03-22,0.06
Uganda,UGA,2021-03-23,0.07
Uganda,UGA,2021-03-24,0.1
Uganda,UGA,2021-03-25,0.1
Uganda,UGA,2021-03-26,0.1
Uganda,UGA,2021-03-27,0.13
Uganda,UGA,2021-03-28,0.15
Uganda,UGA,2021-03-29,0.18
Uganda,UGA,2021-03-30,0.2
Uganda,UGA,2021-04-04,0.28
Uganda,UGA,2021-04-05,0.3
Uganda,UGA,2021-04-06,0.31
Uganda,UGA,2021-04-07,0.36
Uganda,UGA,2021-04-08,0.39
Ukraine,UKR,2021-02-24,0
Ukraine,UKR,2021-02-25,0
Ukraine,UKR,2021-02-26,0.01
Ukraine,UKR,2021-02-27,0.01
Ukraine,UKR,2021-03-01,0.01
Ukraine,UKR,2021-03-02,0.02
Ukraine,UKR,2021-03-03,0.02
Ukraine,UKR,2021-03-04,0.03
Ukraine,UKR,2021-03-05,0.04
Ukraine,UKR,2021-03-06,0.04
Ukraine,UKR,2021-03-07,0.04
Ukraine,UKR,2021-03-08,0.04
Ukraine,UKR,2021-03-09,0.05
Ukraine,UKR,2021-03-10,0.07
Ukraine,UKR,2021-03-11,0.09
Ukraine,UKR,2021-03-12,0.11
Ukraine,UKR,2021-03-13,0.12
Ukraine,UKR,2021-03-14,0.12
Ukraine,UKR,2021-03-15,0.14
Ukraine,UKR,2021-03-17,0.21
Ukraine,UKR,2021-03-19,0.24
Ukraine,UKR,2021-03-20,0.25
Ukraine,UKR,2021-03-21,0.25
Ukraine,UKR,2021-03-22,0.28
Ukraine,UKR,2021-03-23,0.36
Ukraine,UKR,2021-03-25,0.44
Ukraine,UKR,2021-03-28,0.45
Ukraine,UKR,2021-03-29,0.49
Ukraine,UKR,2021-03-30,0.53
Ukraine,UKR,2021-03-31,0.57
Ukraine,UKR,2021-04-01,0.61
Ukraine,UKR,2021-04-02,0.66
Ukraine,UKR,2021-04-04,0.67
Ukraine,UKR,2021-04-05,0.7
Ukraine,UKR,2021-04-06,0.73
Ukraine,UKR,2021-04-07,0.77
Ukraine,UKR,2021-04-08,0.81
Ukraine,UKR,2021-04-09,0.85
Ukraine,UKR,2021-04-10,0.86
United Arab Emirates,ARE,2021-01-05,8.35
United Arab Emirates,ARE,2021-01-06,8.35
United Arab Emirates,ARE,2021-01-07,8.98
United Arab Emirates,ARE,2021-01-08,9.52
United Arab Emirates,ARE,2021-01-09,10.32
United Arab Emirates,ARE,2021-01-10,10.99
United Arab Emirates,ARE,2021-01-11,11.8
United Arab Emirates,ARE,2021-01-12,12.9
United Arab Emirates,ARE,2021-01-13,14.1
United Arab Emirates,ARE,2021-01-14,15.45
United Arab Emirates,ARE,2021-01-15,16.84
United Arab Emirates,ARE,2021-01-16,18.18
United Arab Emirates,ARE,2021-01-17,19.04
United Arab Emirates,ARE,2021-01-18,19.93
United Arab Emirates,ARE,2021-01-19,20.88
United Arab Emirates,ARE,2021-01-20,21.85
United Arab Emirates,ARE,2021-01-21,22.71
United Arab Emirates,ARE,2021-01-22,23.65
United Arab Emirates,ARE,2021-01-23,24.54
United Arab Emirates,ARE,2021-01-24,25.15
United Arab Emirates,ARE,2021-01-25,26
United Arab Emirates,ARE,2021-01-26,27.07
United Arab Emirates,ARE,2021-01-27,27.95
United Arab Emirates,ARE,2021-01-28,29
United Arab Emirates,ARE,2021-01-29,30.4
United Arab Emirates,ARE,2021-01-30,31.49
United Arab Emirates,ARE,2021-01-31,33.71
United Arab Emirates,ARE,2021-02-01,34.79
United Arab Emirates,ARE,2021-02-02,36.04
United Arab Emirates,ARE,2021-02-03,37.32
United Arab Emirates,ARE,2021-02-04,38.92
United Arab Emirates,ARE,2021-02-05,40.53
United Arab Emirates,ARE,2021-02-06,42.48
United Arab Emirates,ARE,2021-02-07,43.62
United Arab Emirates,ARE,2021-02-08,44.63
United Arab Emirates,ARE,2021-02-09,45.77
United Arab Emirates,ARE,2021-02-10,47.37
United Arab Emirates,ARE,2021-02-11,48.45
United Arab Emirates,ARE,2021-02-12,49.56
United Arab Emirates,ARE,2021-02-13,50.61
United Arab Emirates,ARE,2021-02-14,51.11
United Arab Emirates,ARE,2021-02-15,51.43
United Arab Emirates,ARE,2021-02-16,52.56
United Arab Emirates,ARE,2021-02-17,53.43
United Arab Emirates,ARE,2021-02-18,54.33
United Arab Emirates,ARE,2021-02-19,55.27
United Arab Emirates,ARE,2021-02-20,56.15
United Arab Emirates,ARE,2021-02-21,56.16
United Arab Emirates,ARE,2021-02-22,56.19
United Arab Emirates,ARE,2021-02-23,57.31
United Arab Emirates,ARE,2021-02-24,58.25
United Arab Emirates,ARE,2021-02-25,59.11
United Arab Emirates,ARE,2021-02-26,59.99
United Arab Emirates,ARE,2021-02-27,60.82
United Arab Emirates,ARE,2021-02-28,60.87
United Arab Emirates,ARE,2021-03-01,60.95
United Arab Emirates,ARE,2021-03-02,61.62
United Arab Emirates,ARE,2021-03-03,62.37
United Arab Emirates,ARE,2021-03-04,62.73
United Arab Emirates,ARE,2021-03-05,63.04
United Arab Emirates,ARE,2021-03-06,63.35
United Arab Emirates,ARE,2021-03-07,63.43
United Arab Emirates,ARE,2021-03-08,63.57
United Arab Emirates,ARE,2021-03-09,63.95
United Arab Emirates,ARE,2021-03-10,64.38
United Arab Emirates,ARE,2021-03-11,64.78
United Arab Emirates,ARE,2021-03-12,65.35
United Arab Emirates,ARE,2021-03-13,65.89
United Arab Emirates,ARE,2021-03-14,66.13
United Arab Emirates,ARE,2021-03-15,66.52
United Arab Emirates,ARE,2021-03-16,67.43
United Arab Emirates,ARE,2021-03-17,69.06
United Arab Emirates,ARE,2021-03-18,70.58
United Arab Emirates,ARE,2021-03-19,72.03
United Arab Emirates,ARE,2021-03-20,72.61
United Arab Emirates,ARE,2021-03-21,73.8
United Arab Emirates,ARE,2021-03-22,74.56
United Arab Emirates,ARE,2021-03-23,75.61
United Arab Emirates,ARE,2021-03-24,76.88
United Arab Emirates,ARE,2021-03-25,78.16
United Arab Emirates,ARE,2021-03-26,78.86
United Arab Emirates,ARE,2021-03-27,80.48
United Arab Emirates,ARE,2021-03-28,81.71
United Arab Emirates,ARE,2021-03-29,82.24
United Arab Emirates,ARE,2021-03-30,83.12
United Arab Emirates,ARE,2021-03-31,84.01
United Arab Emirates,ARE,2021-04-01,84.84
United Arab Emirates,ARE,2021-04-02,85.85
United Arab Emirates,ARE,2021-04-03,86.54
United Arab Emirates,ARE,2021-04-04,86.74
United Arab Emirates,ARE,2021-04-05,86.92
United Arab Emirates,ARE,2021-04-06,87.55
United Arab Emirates,ARE,2021-04-07,88.04
United Arab Emirates,ARE,2021-04-08,89.88
United Arab Emirates,ARE,2021-04-09,90.22
United Arab Emirates,ARE,2021-04-10,90.74
United Kingdom,GBR,2020-12-13,0.13
United Kingdom,GBR,2020-12-20,0.99
United Kingdom,GBR,2020-12-27,1.48
United Kingdom,GBR,2021-01-03,2.07
United Kingdom,GBR,2021-01-10,3.94
United Kingdom,GBR,2021-01-11,4.19
United Kingdom,GBR,2021-01-12,4.52
United Kingdom,GBR,2021-01-13,4.94
United Kingdom,GBR,2021-01-14,5.42
United Kingdom,GBR,2021-01-15,5.93
United Kingdom,GBR,2021-01-16,6.37
United Kingdom,GBR,2021-01-17,6.65
United Kingdom,GBR,2021-01-18,6.96
United Kingdom,GBR,2021-01-19,7.47
United Kingdom,GBR,2021-01-20,8.01
United Kingdom,GBR,2021-01-21,8.62
United Kingdom,GBR,2021-01-22,9.32
United Kingdom,GBR,2021-01-23,10.05
United Kingdom,GBR,2021-01-24,10.38
United Kingdom,GBR,2021-01-25,10.79
United Kingdom,GBR,2021-01-26,11.25
United Kingdom,GBR,2021-01-27,11.72
United Kingdom,GBR,2021-01-28,12.33
United Kingdom,GBR,2021-01-29,13.05
United Kingdom,GBR,2021-01-30,13.95
United Kingdom,GBR,2021-01-31,14.42
United Kingdom,GBR,2021-02-01,14.94
United Kingdom,GBR,2021-02-02,15.5
United Kingdom,GBR,2021-02-03,16.19
United Kingdom,GBR,2021-02-04,16.91
United Kingdom,GBR,2021-02-05,17.64
United Kingdom,GBR,2021-02-06,18.45
United Kingdom,GBR,2021-02-07,18.86
United Kingdom,GBR,2021-02-08,19.39
United Kingdom,GBR,2021-02-09,20
United Kingdom,GBR,2021-02-10,20.67
United Kingdom,GBR,2021-02-11,21.42
United Kingdom,GBR,2021-02-12,22.23
United Kingdom,GBR,2021-02-13,22.98
United Kingdom,GBR,2021-02-14,23.33
United Kingdom,GBR,2021-02-15,23.75
United Kingdom,GBR,2021-02-16,24.3
United Kingdom,GBR,2021-02-17,25.04
United Kingdom,GBR,2021-02-18,25.73
United Kingdom,GBR,2021-02-19,26.3
United Kingdom,GBR,2021-02-20,26.81
United Kingdom,GBR,2021-02-21,27.03
United Kingdom,GBR,2021-02-22,27.34
United Kingdom,GBR,2021-02-23,27.86
United Kingdom,GBR,2021-02-24,28.57
United Kingdom,GBR,2021-02-25,29.33
United Kingdom,GBR,2021-02-26,30.13
United Kingdom,GBR,2021-02-27,30.77
United Kingdom,GBR,2021-02-28,31.07
United Kingdom,GBR,2021-03-01,31.41
United Kingdom,GBR,2021-03-02,31.82
United Kingdom,GBR,2021-03-03,32.33
United Kingdom,GBR,2021-03-04,32.99
United Kingdom,GBR,2021-03-05,33.71
United Kingdom,GBR,2021-03-06,34.37
United Kingdom,GBR,2021-03-07,34.65
United Kingdom,GBR,2021-03-08,35.02
United Kingdom,GBR,2021-03-09,35.45
United Kingdom,GBR,2021-03-10,35.95
United Kingdom,GBR,2021-03-11,36.47
United Kingdom,GBR,2021-03-12,37.15
United Kingdom,GBR,2021-03-13,37.98
United Kingdom,GBR,2021-03-14,38.39
United Kingdom,GBR,2021-03-15,39.04
United Kingdom,GBR,2021-03-16,39.82
United Kingdom,GBR,2021-03-17,40.68
United Kingdom,GBR,2021-03-18,41.65
United Kingdom,GBR,2021-03-19,42.74
United Kingdom,GBR,2021-03-20,43.99
United Kingdom,GBR,2021-03-21,44.6
United Kingdom,GBR,2021-03-22,45.21
United Kingdom,GBR,2021-03-23,45.94
United Kingdom,GBR,2021-03-24,46.79
United Kingdom,GBR,2021-03-25,47.62
United Kingdom,GBR,2021-03-26,48.64
United Kingdom,GBR,2021-03-27,49.62
United Kingdom,GBR,2021-03-28,50.27
United Kingdom,GBR,2021-03-29,50.87
United Kingdom,GBR,2021-03-30,51.61
United Kingdom,GBR,2021-03-31,52.53
United Kingdom,GBR,2021-04-01,53.44
United Kingdom,GBR,2021-04-02,53.96
United Kingdom,GBR,2021-04-03,54.38
United Kingdom,GBR,2021-04-04,54.52
United Kingdom,GBR,2021-04-05,54.68
United Kingdom,GBR,2021-04-06,55.08
United Kingdom,GBR,2021-04-07,55.83
United Kingdom,GBR,2021-04-08,56.63
United Kingdom,GBR,2021-04-09,57.45
United States,USA,2020-12-20,0.17
United States,USA,2020-12-21,0.18
United States,USA,2020-12-23,0.3
United States,USA,2020-12-26,0.58
United States,USA,2020-12-28,0.64
United States,USA,2020-12-30,0.84
United States,USA,2021-01-02,1.26
United States,USA,2021-01-04,1.36
United States,USA,2021-01-05,1.45
United States,USA,2021-01-06,1.59
United States,USA,2021-01-07,1.77
United States,USA,2021-01-08,2
United States,USA,2021-01-11,2.69
United States,USA,2021-01-12,2.79
United States,USA,2021-01-13,3.07
United States,USA,2021-01-14,3.33
United States,USA,2021-01-15,3.67
United States,USA,2021-01-19,4.7
United States,USA,2021-01-20,4.94
United States,USA,2021-01-21,5.25
United States,USA,2021-01-22,5.71
United States,USA,2021-01-23,6.14
United States,USA,2021-01-24,6.53
United States,USA,2021-01-25,6.8
United States,USA,2021-01-26,7.04
United States,USA,2021-01-27,7.37
United States,USA,2021-01-28,7.83
United States,USA,2021-01-29,8.34
United States,USA,2021-01-30,8.84
United States,USA,2021-01-31,9.31
United States,USA,2021-02-01,9.63
United States,USA,2021-02-02,9.8
United States,USA,2021-02-03,10.13
United States,USA,2021-02-04,10.53
United States,USA,2021-02-05,11.01
United States,USA,2021-02-06,11.67
United States,USA,2021-02-07,12.32
United States,USA,2021-02-08,12.68
United States,USA,2021-02-09,12.92
United States,USA,2021-02-10,13.39
United States,USA,2021-02-11,13.87
United States,USA,2021-02-12,14.48
United States,USA,2021-02-13,15.14
United States,USA,2021-02-14,15.81
United States,USA,2021-02-16,16.51
United States,USA,2021-02-17,16.83
United States,USA,2021-02-18,17.26
United States,USA,2021-02-19,17.82
United States,USA,2021-02-20,18.33
United States,USA,2021-02-21,18.86
United States,USA,2021-02-22,19.19
United States,USA,2021-02-23,19.44
United States,USA,2021-02-24,19.87
United States,USA,2021-02-25,20.41
United States,USA,2021-02-26,21.07
United States,USA,2021-02-27,21.77
United States,USA,2021-02-28,22.5
United States,USA,2021-03-01,22.99
United States,USA,2021-03-02,23.51
United States,USA,2021-03-03,24.08
United States,USA,2021-03-04,24.69
United States,USA,2021-03-05,25.42
United States,USA,2021-03-06,26.29
United States,USA,2021-03-07,27.02
United States,USA,2021-03-08,27.54
United States,USA,2021-03-09,28.01
United States,USA,2021-03-10,28.62
United States,USA,2021-03-11,29.36
United States,USA,2021-03-12,30.24
United States,USA,2021-03-13,31.61
United States,USA,2021-03-14,32.01
United States,USA,2021-03-15,32.62
United States,USA,2021-03-16,33.11
United States,USA,2021-03-17,33.8
United States,USA,2021-03-18,34.6
United States,USA,2021-03-19,35.38
United States,USA,2021-03-20,36.31
United States,USA,2021-03-21,37.22
United States,USA,2021-03-22,37.83
United States,USA,2021-03-23,38.34
United States,USA,2021-03-24,39.01
United States,USA,2021-03-25,39.86
United States,USA,2021-03-26,40.87
United States,USA,2021-03-27,41.91
United States,USA,2021-03-28,42.9
United States,USA,2021-03-29,43.6
United States,USA,2021-03-30,44.13
United States,USA,2021-03-31,44.93
United States,USA,2021-04-01,45.94
United States,USA,2021-04-02,47.13
United States,USA,2021-04-03,48.35
United States,USA,2021-04-04,49.35
United States,USA,2021-04-05,49.99
United States,USA,2021-04-06,50.41
United States,USA,2021-04-07,51.27
United States,USA,2021-04-08,52.29
United States,USA,2021-04-09,53.47
United States,USA,2021-04-10,54.86
Uruguay,URY,2021-02-27,0.01
Uruguay,URY,2021-02-28,0.01
Uruguay,URY,2021-03-01,0.53
Uruguay,URY,2021-03-02,0.95
Uruguay,URY,2021-03-03,1.57
Uruguay,URY,2021-03-04,1.82
Uruguay,URY,2021-03-05,2.09
Uruguay,URY,2021-03-06,2.09
Uruguay,URY,2021-03-07,2.09
Uruguay,URY,2021-03-08,2.9
Uruguay,URY,2021-03-09,3.53
Uruguay,URY,2021-03-10,4.25
Uruguay,URY,2021-03-11,4.9
Uruguay,URY,2021-03-12,5.55
Uruguay,URY,2021-03-13,5.85
Uruguay,URY,2021-03-14,5.85
Uruguay,URY,2021-03-15,6.18
Uruguay,URY,2021-03-16,6.37
Uruguay,URY,2021-03-17,6.59
Uruguay,URY,2021-03-18,7.64
Uruguay,URY,2021-03-19,8.67
Uruguay,URY,2021-03-20,9.03
Uruguay,URY,2021-03-21,9.03
Uruguay,URY,2021-03-22,10.11
Uruguay,URY,2021-03-23,11.14
Uruguay,URY,2021-03-24,12.15
Uruguay,URY,2021-03-25,13.38
Uruguay,URY,2021-03-26,14.57
Uruguay,URY,2021-03-27,14.95
Uruguay,URY,2021-03-28,14.95
Uruguay,URY,2021-03-29,16.5
Uruguay,URY,2021-03-30,18
Uruguay,URY,2021-03-31,19.37
Uruguay,URY,2021-04-01,20.81
Uruguay,URY,2021-04-02,22.23
Uruguay,URY,2021-04-03,22.59
Uruguay,URY,2021-04-04,22.6
Uruguay,URY,2021-04-05,23.71
Uruguay,URY,2021-04-06,24.95
Uruguay,URY,2021-04-07,26.26
Uruguay,URY,2021-04-08,27.66
Uruguay,URY,2021-04-09,28.73
Uruguay,URY,2021-04-10,29.49
Uzbekistan,UZB,2021-03-31,0
Uzbekistan,UZB,2021-04-06,0.1
Venezuela,VEN,2021-02-17,0
Venezuela,VEN,2021-02-22,0
Venezuela,VEN,2021-03-04,0.04
Venezuela,VEN,2021-03-26,0.05
Venezuela,VEN,2021-04-02,0.34
Vietnam,VNM,2021-03-07,0
Vietnam,VNM,2021-03-08,0
Vietnam,VNM,2021-03-09,0
Vietnam,VNM,2021-03-10,0
Vietnam,VNM,2021-03-11,0
Vietnam,VNM,2021-03-12,0.01
Vietnam,VNM,2021-03-13,0.01
Vietnam,VNM,2021-03-14,0.01
Vietnam,VNM,2021-03-15,0.02
Vietnam,VNM,2021-03-16,0.02
Vietnam,VNM,2021-03-17,0.02
Vietnam,VNM,2021-03-18,0.03
Vietnam,VNM,2021-03-19,0.03
Vietnam,VNM,2021-03-20,0.03
Vietnam,VNM,2021-03-21,0.03
Vietnam,VNM,2021-03-22,0.04
Vietnam,VNM,2021-03-23,0.04
Vietnam,VNM,2021-03-24,0.04
Vietnam,VNM,2021-03-25,0.04
Vietnam,VNM,2021-03-26,0.05
Vietnam,VNM,2021-03-27,0.05
Vietnam,VNM,2021-03-28,0.05
Vietnam,VNM,2021-03-29,0.05
Vietnam,VNM,2021-03-30,0.05
Vietnam,VNM,2021-03-31,0.05
Vietnam,VNM,2021-04-01,0.05
Vietnam,VNM,2021-04-02,0.05
Vietnam,VNM,2021-04-03,0.05
Vietnam,VNM,2021-04-04,0.05
Vietnam,VNM,2021-04-05,0.05
Vietnam,VNM,2021-04-06,0.06
Vietnam,VNM,2021-04-07,0.06
Vietnam,VNM,2021-04-08,0.06
Vietnam,VNM,2021-04-09,0.06
Wales,,2020-12-13,0.26
Wales,,2020-12-20,0.76
Wales,,2020-12-27,1.16
Wales,,2021-01-03,1.61
Wales,,2021-01-10,2.73
Wales,,2021-01-11,2.9
Wales,,2021-01-12,3.22
Wales,,2021-01-13,3.59
Wales,,2021-01-14,4.01
Wales,,2021-01-17,4.82
Wales,,2021-01-18,5.14
Wales,,2021-01-19,5.59
Wales,,2021-01-20,6.05
Wales,,2021-01-21,6.75
Wales,,2021-01-22,7.64
Wales,,2021-01-23,8.41
Wales,,2021-01-24,8.61
Wales,,2021-01-25,9.2
Wales,,2021-01-26,9.93
Wales,,2021-01-27,10.68
Wales,,2021-01-28,11.51
Wales,,2021-01-29,12.02
Wales,,2021-01-30,12.82
Wales,,2021-01-31,13.23
Wales,,2021-02-01,13.98
Wales,,2021-02-02,14.71
Wales,,2021-02-03,15.6
Wales,,2021-02-04,16.64
Wales,,2021-02-05,17.74
Wales,,2021-02-06,18.78
Wales,,2021-02-07,19.24
Wales,,2021-02-08,20.05
Wales,,2021-02-09,20.9
Wales,,2021-02-10,21.82
Wales,,2021-02-11,22.83
Wales,,2021-02-12,23.9
Wales,,2021-02-13,24.62
Wales,,2021-02-14,25.06
Wales,,2021-02-15,25.47
Wales,,2021-02-16,26.02
Wales,,2021-02-17,26.7
Wales,,2021-02-18,27.42
Wales,,2021-02-19,28.1
Wales,,2021-02-20,28.48
Wales,,2021-02-21,28.7
Wales,,2021-02-22,29.16
Wales,,2021-02-23,29.74
Wales,,2021-02-24,30.42
Wales,,2021-02-25,31.16
Wales,,2021-02-26,31.89
Wales,,2021-02-27,32.35
Wales,,2021-02-28,32.65
Wales,,2021-03-01,33.15
Wales,,2021-03-02,33.84
Wales,,2021-03-03,34.6
Wales,,2021-03-04,35.58
Wales,,2021-03-05,36.52
Wales,,2021-03-06,37.14
Wales,,2021-03-07,37.49
Wales,,2021-03-08,38.04
Wales,,2021-03-09,38.87
Wales,,2021-03-10,39.84
Wales,,2021-03-11,41.05
Wales,,2021-03-12,42.32
Wales,,2021-03-13,43.48
Wales,,2021-03-14,44
Wales,,2021-03-15,44.81
Wales,,2021-03-16,45.88
Wales,,2021-03-17,47.09
Wales,,2021-03-18,48.31
Wales,,2021-03-19,49.52
Wales,,2021-03-20,50.68
Wales,,2021-03-21,51.36
Wales,,2021-03-22,52.07
Wales,,2021-03-23,52.96
Wales,,2021-03-24,53.89
Wales,,2021-03-25,54.91
Wales,,2021-03-26,56.02
Wales,,2021-03-27,57.1
Wales,,2021-03-28,57.65
Wales,,2021-03-29,58.29
Wales,,2021-03-30,59.16
Wales,,2021-03-31,60.05
Wales,,2021-04-01,60.92
Wales,,2021-04-02,61.41
Wales,,2021-04-03,61.83
Wales,,2021-04-04,62.1
Wales,,2021-04-05,62.24
Wales,,2021-04-06,62.74
Wales,,2021-04-07,63.58
Wales,,2021-04-08,64.56
Wales,,2021-04-09,65.52
World,OWID_WRL,2020-12-13,0
World,OWID_WRL,2020-12-14,0
World,OWID_WRL,2020-12-15,0.02
World,OWID_WRL,2020-12-16,0.02
World,OWID_WRL,2020-12-17,0.02
World,OWID_WRL,2020-12-18,0.02
World,OWID_WRL,2020-12-19,0.02
World,OWID_WRL,2020-12-20,0.04
World,OWID_WRL,2020-12-21,0.04
World,OWID_WRL,2020-12-22,0.04
World,OWID_WRL,2020-12-23,0.04
World,OWID_WRL,2020-12-24,0.05
World,OWID_WRL,2020-12-25,0.05
World,OWID_WRL,2020-12-26,0.06
World,OWID_WRL,2020-12-27,0.07
World,OWID_WRL,2020-12-28,0.07
World,OWID_WRL,2020-12-29,0.07
World,OWID_WRL,2020-12-30,0.09
World,OWID_WRL,2020-12-31,0.13
World,OWID_WRL,2021-01-01,0.13
World,OWID_WRL,2021-01-02,0.16
World,OWID_WRL,2021-01-03,0.17
World,OWID_WRL,2021-01-04,0.18
World,OWID_WRL,2021-01-05,0.2
World,OWID_WRL,2021-01-06,0.21
World,OWID_WRL,2021-01-07,0.23
World,OWID_WRL,2021-01-08,0.25
World,OWID_WRL,2021-01-09,0.31
World,OWID_WRL,2021-01-10,0.33
World,OWID_WRL,2021-01-11,0.37
World,OWID_WRL,2021-01-12,0.39
World,OWID_WRL,2021-01-13,0.43
World,OWID_WRL,2021-01-14,0.46
World,OWID_WRL,2021-01-15,0.5
World,OWID_WRL,2021-01-16,0.51
World,OWID_WRL,2021-01-17,0.52
World,OWID_WRL,2021-01-18,0.54
World,OWID_WRL,2021-01-19,0.6
World,OWID_WRL,2021-01-20,0.7
World,OWID_WRL,2021-01-21,0.74
World,OWID_WRL,2021-01-22,0.79
World,OWID_WRL,2021-01-23,0.82
World,OWID_WRL,2021-01-24,0.86
World,OWID_WRL,2021-01-25,0.89
World,OWID_WRL,2021-01-26,0.93
World,OWID_WRL,2021-01-27,1.07
